timestamp,hash_id,commit_id,git_branch,disk_type,pool_type,workload,iodepth,blocksize,IOPS
2023-11-30T17:45:38,231130,c0501e,suma_devel1,lsvd,ssd,randwrite,128,4k,41000.0
2023-11-30T17:45:38,231130,c0501e,suma_devel1,lsvd,ssd,randread,1,4k,596.0
2023-11-30T17:45:38,231130,c0501e,suma_devel1,lsvd,ssd,randread,32,4k,22000.0
2023-11-30T17:45:38,231130,c0501e,suma_devel1,lsvd,ssd,randread,64,4k,28300.0
2023-11-30T17:45:38,231130,c0501e,suma_devel1,lsvd,ssd,randread,128,4k,29800.0
2023-11-30T17:45:38,231130,c0501e,suma_devel1,lsvd,ssd,read,64,16k,3718.0
2023-11-30T17:45:38,231130,c0501e,suma_devel1,lsvd,ssd,read,64,64k,1910.0
2023-11-30T17:45:38,231130,c0501e,suma_devel1,lsvd,ssd,write,64,16k,19800.0
2023-11-30T17:45:38,231130,c0501e,suma_devel1,lsvd,ssd,write,64,64k,6184.0
2023-12-05T03:25:45,231205,c0501e,suma_devel1,rbd,ssd,randread,256,4k,78800.0
2023-12-05T03:25:45,231205,c0501e,suma_devel1,rbd,ssd,randwrite,256,4k,6349.0
2023-12-05T03:25:45,231205,c0501e,suma_devel1,rbd,ssd,read,256,4k,4840.0
2023-12-05T03:25:45,231205,c0501e,suma_devel1,rbd,ssd,write,256,4k,5128.0
2023-12-05T03:25:45,231205,c0501e,suma_devel1,rbd,ssd,randwrite,1,4k,65.0
2023-12-05T03:25:45,231205,c0501e,suma_devel1,rbd,ssd,randwrite,4,4k,264.0
2023-12-05T03:25:45,231205,c0501e,suma_devel1,rbd,ssd,randwrite,16,4k,879.0
2023-12-05T03:25:45,231205,c0501e,suma_devel1,rbd,ssd,randwrite,32,4k,1770.0
2023-12-05T03:25:45,231205,c0501e,suma_devel1,rbd,ssd,randwrite,64,4k,3556.0
2023-12-05T03:25:45,231205,c0501e,suma_devel1,rbd,ssd,randwrite,128,4k,6586.0
2023-12-05T03:25:45,231205,c0501e,suma_devel1,rbd,ssd,randread,1,4k,689.0
2023-12-05T03:25:45,231205,c0501e,suma_devel1,rbd,ssd,randread,4,4k,3285.0
2023-12-05T03:25:45,231205,c0501e,suma_devel1,rbd,ssd,randread,16,4k,17800.0
2023-12-05T03:25:45,231205,c0501e,suma_devel1,rbd,ssd,randread,32,4k,31800.0
2023-12-05T03:25:45,231205,c0501e,suma_devel1,rbd,ssd,randread,64,4k,49600.0
2023-12-05T03:25:45,231205,c0501e,suma_devel1,rbd,ssd,randread,128,4k,56700.0
2023-12-05T03:25:45,231205,c0501e,suma_devel1,rbd,ssd,write,1,4k,88.0
2023-12-05T03:25:45,231205,c0501e,suma_devel1,rbd,ssd,write,4,4k,241.0
2023-12-05T03:25:45,231205,c0501e,suma_devel1,rbd,ssd,write,16,4k,864.0
2023-12-05T03:25:45,231205,c0501e,suma_devel1,rbd,ssd,write,32,4k,1439.0
2023-12-05T03:25:45,231205,c0501e,suma_devel1,rbd,ssd,write,64,4k,2676.0
2023-12-05T03:25:45,231205,c0501e,suma_devel1,rbd,ssd,write,128,4k,3872.0
2023-12-05T03:25:45,231205,c0501e,suma_devel1,rbd,ssd,read,1,4k,888.0
2023-12-05T03:25:45,231205,c0501e,suma_devel1,rbd,ssd,read,4,4k,4255.0
2023-12-05T03:25:45,231205,c0501e,suma_devel1,rbd,ssd,read,16,4k,4917.0
2023-12-05T03:25:45,231205,c0501e,suma_devel1,rbd,ssd,read,32,4k,4979.0
2023-12-05T03:25:45,231205,c0501e,suma_devel1,rbd,ssd,read,64,4k,5171.0
2023-12-05T03:25:45,231205,c0501e,suma_devel1,rbd,ssd,read,128,4k,5523.0
2023-12-05T03:25:45,231205,c0501e,suma_devel1,rbd,ssd,read,64,16k,4412.0
2023-12-05T03:25:45,231205,c0501e,suma_devel1,rbd,ssd,read,64,64k,4717.0
2023-12-05T03:25:45,231205,c0501e,suma_devel1,rbd,ssd,write,64,16k,1763.0
2023-12-05T03:25:45,231205,c0501e,suma_devel1,rbd,ssd,write,64,64k,819.0
2023-12-05T03:25:45,231205,c0501e,suma_devel1,rbd,ssd,randread,64,16k,33900.0
2023-12-05T03:25:45,231205,c0501e,suma_devel1,rbd,ssd,randread,64,64k,13100.0
2023-12-05T03:25:45,231205,c0501e,suma_devel1,rbd,ssd,randwrite,64,16k,3434.0
2023-12-05T03:25:45,231205,c0501e,suma_devel1,rbd,ssd,randwrite,64,64k,2744.0
2023-12-05T04:56:07,231205,c0501e,suma_devel1,lsvd,ssd,randread,256,4k,37500.0
2023-12-05T04:56:07,231205,c0501e,suma_devel1,lsvd,ssd,randwrite,256,4k,42600.0
2023-12-05T04:56:07,231205,c0501e,suma_devel1,lsvd,ssd,read,256,4k,6696.0
2023-12-05T04:56:07,231205,c0501e,suma_devel1,lsvd,ssd,write,256,4k,48300.0
2023-12-05T04:56:07,231205,c0501e,suma_devel1,lsvd,ssd,randwrite,1,4k,5672.0
2023-12-05T04:56:07,231205,c0501e,suma_devel1,lsvd,ssd,randwrite,4,4k,17100.0
2023-12-05T04:56:07,231205,c0501e,suma_devel1,lsvd,ssd,randwrite,16,4k,31900.0
2023-12-05T04:56:07,231205,c0501e,suma_devel1,lsvd,ssd,randwrite,32,4k,37300.0
2023-12-05T04:56:07,231205,c0501e,suma_devel1,lsvd,ssd,randwrite,64,4k,35300.0
2023-12-05T04:56:07,231205,c0501e,suma_devel1,lsvd,ssd,randwrite,128,4k,38900.0
2023-12-05T04:56:07,231205,c0501e,suma_devel1,lsvd,ssd,randread,1,4k,13.0
2023-12-05T04:56:07,231205,c0501e,suma_devel1,lsvd,ssd,randread,4,4k,3374.0
2023-12-05T04:56:07,231205,c0501e,suma_devel1,lsvd,ssd,randread,16,4k,15600.0
2023-12-05T04:56:07,231205,c0501e,suma_devel1,lsvd,ssd,randread,32,4k,25300.0
2023-12-05T04:56:07,231205,c0501e,suma_devel1,lsvd,ssd,randread,64,4k,29900.0
2023-12-05T04:56:07,231205,c0501e,suma_devel1,lsvd,ssd,randread,128,4k,34100.0
2023-12-05T04:56:07,231205,c0501e,suma_devel1,lsvd,ssd,write,1,4k,6310.0
2023-12-05T04:56:07,231205,c0501e,suma_devel1,lsvd,ssd,write,4,4k,18600.0
2023-12-05T04:56:07,231205,c0501e,suma_devel1,lsvd,ssd,write,16,4k,37000.0
2023-12-05T04:56:07,231205,c0501e,suma_devel1,lsvd,ssd,write,32,4k,42900.0
2023-12-05T04:56:07,231205,c0501e,suma_devel1,lsvd,ssd,write,64,4k,42900.0
2023-12-05T04:56:07,231205,c0501e,suma_devel1,lsvd,ssd,write,128,4k,43400.0
2023-12-05T04:56:07,231205,c0501e,suma_devel1,lsvd,ssd,read,1,4k,7473.0
2023-12-05T04:56:07,231205,c0501e,suma_devel1,lsvd,ssd,read,4,4k,316.0
2023-12-05T04:56:07,231205,c0501e,suma_devel1,lsvd,ssd,read,16,4k,369.0
2023-12-05T04:56:07,231205,c0501e,suma_devel1,lsvd,ssd,read,32,4k,15700.0
2023-12-05T04:56:07,231205,c0501e,suma_devel1,lsvd,ssd,read,64,4k,32299.999999999996
2023-12-05T04:56:07,231205,c0501e,suma_devel1,lsvd,ssd,read,128,4k,32600.0
2023-12-05T04:56:07,231205,c0501e,suma_devel1,lsvd,ssd,read,64,16k,5544.0
2023-12-05T04:56:07,231205,c0501e,suma_devel1,lsvd,ssd,read,64,64k,2999.0
2023-12-05T04:56:07,231205,c0501e,suma_devel1,lsvd,ssd,write,64,16k,20000.0
2023-12-05T04:56:07,231205,c0501e,suma_devel1,lsvd,ssd,write,64,64k,6267.0
2023-12-05T04:56:07,231205,c0501e,suma_devel1,lsvd,ssd,randread,64,16k,341.0
2023-12-05T04:56:07,231205,c0501e,suma_devel1,lsvd,ssd,randread,64,64k,118.0
2023-12-05T04:56:07,231205,c0501e,suma_devel1,lsvd,ssd,randwrite,64,16k,19600.0
2023-12-05T04:56:07,231205,c0501e,suma_devel1,lsvd,ssd,randwrite,64,64k,6081.0
2023-12-05T06:29:49,231205,c0501e,suma_devel1,rbd,hdd,randread,256,4k,4857.0
2023-12-05T06:29:49,231205,c0501e,suma_devel1,rbd,hdd,randwrite,256,4k,1607.0
2023-12-05T06:29:49,231205,c0501e,suma_devel1,rbd,hdd,read,256,4k,3517.0
2023-12-05T06:29:49,231205,c0501e,suma_devel1,rbd,hdd,write,256,4k,2210.0
2023-12-05T06:29:49,231205,c0501e,suma_devel1,rbd,hdd,randwrite,1,4k,40.0
2023-12-05T06:29:49,231205,c0501e,suma_devel1,rbd,hdd,randwrite,4,4k,165.0
2023-12-05T06:29:49,231205,c0501e,suma_devel1,rbd,hdd,randwrite,16,4k,457.0
2023-12-05T06:29:49,231205,c0501e,suma_devel1,rbd,hdd,randwrite,32,4k,711.0
2023-12-05T06:29:49,231205,c0501e,suma_devel1,rbd,hdd,randwrite,64,4k,1085.0
2023-12-05T06:29:49,231205,c0501e,suma_devel1,rbd,hdd,randwrite,128,4k,1639.0
2023-12-05T06:29:49,231205,c0501e,suma_devel1,rbd,hdd,randread,1,4k,96.0
2023-12-05T06:29:49,231205,c0501e,suma_devel1,rbd,hdd,randread,4,4k,447.0
2023-12-05T06:29:49,231205,c0501e,suma_devel1,rbd,hdd,randread,16,4k,1850.0
2023-12-05T06:29:49,231205,c0501e,suma_devel1,rbd,hdd,randread,32,4k,3237.0
2023-12-05T06:29:49,231205,c0501e,suma_devel1,rbd,hdd,randread,64,4k,4565.0
2023-12-05T06:29:49,231205,c0501e,suma_devel1,rbd,hdd,randread,128,4k,5046.0
2023-12-05T06:29:49,231205,c0501e,suma_devel1,rbd,hdd,write,1,4k,56.0
2023-12-05T06:29:49,231205,c0501e,suma_devel1,rbd,hdd,write,4,4k,124.0
2023-12-05T06:29:49,231205,c0501e,suma_devel1,rbd,hdd,write,16,4k,459.0
2023-12-05T06:29:49,231205,c0501e,suma_devel1,rbd,hdd,write,32,4k,577.0
2023-12-05T06:29:49,231205,c0501e,suma_devel1,rbd,hdd,write,64,4k,1184.0
2023-12-05T06:29:49,231205,c0501e,suma_devel1,rbd,hdd,write,128,4k,2227.0
2023-12-05T06:29:49,231205,c0501e,suma_devel1,rbd,hdd,read,1,4k,770.0
2023-12-05T06:29:49,231205,c0501e,suma_devel1,rbd,hdd,read,4,4k,2928.0
2023-12-05T06:29:49,231205,c0501e,suma_devel1,rbd,hdd,read,16,4k,3673.0
2023-12-05T06:29:49,231205,c0501e,suma_devel1,rbd,hdd,read,32,4k,3847.0
2023-12-05T06:29:49,231205,c0501e,suma_devel1,rbd,hdd,read,64,4k,3946.0
2023-12-05T06:29:49,231205,c0501e,suma_devel1,rbd,hdd,read,128,4k,4309.0
2023-12-05T06:29:49,231205,c0501e,suma_devel1,rbd,hdd,read,64,16k,3078.0
2023-12-05T06:29:49,231205,c0501e,suma_devel1,rbd,hdd,read,64,64k,2935.0
2023-12-05T06:29:49,231205,c0501e,suma_devel1,rbd,hdd,write,64,16k,922.0
2023-12-05T06:29:49,231205,c0501e,suma_devel1,rbd,hdd,write,64,64k,741.0
2023-12-05T06:29:49,231205,c0501e,suma_devel1,rbd,hdd,randread,64,16k,4376.0
2023-12-05T06:29:49,231205,c0501e,suma_devel1,rbd,hdd,randread,64,64k,3916.0
2023-12-05T06:29:49,231205,c0501e,suma_devel1,rbd,hdd,randwrite,64,16k,1009.0
2023-12-05T06:29:49,231205,c0501e,suma_devel1,rbd,hdd,randwrite,64,64k,1253.0
2023-12-05T07:50:28,231205,c0501e,suma_devel1,lsvd,hdd,randread,256,4k,4590.0
2023-12-05T07:50:28,231205,c0501e,suma_devel1,lsvd,hdd,randwrite,256,4k,46400.0
2023-12-05T07:50:28,231205,c0501e,suma_devel1,lsvd,hdd,read,256,4k,5063.0
2023-12-05T07:50:28,231205,c0501e,suma_devel1,lsvd,hdd,write,256,4k,47200.0
2023-12-05T07:50:28,231205,c0501e,suma_devel1,lsvd,hdd,randwrite,1,4k,6104.0
2023-12-05T07:50:28,231205,c0501e,suma_devel1,lsvd,hdd,randwrite,4,4k,17900.0
2023-12-05T07:50:28,231205,c0501e,suma_devel1,lsvd,hdd,randwrite,16,4k,37900.0
2023-12-05T07:50:28,231205,c0501e,suma_devel1,lsvd,hdd,randwrite,32,4k,44800.0
2023-12-05T07:50:28,231205,c0501e,suma_devel1,lsvd,hdd,randwrite,64,4k,45600.0
2023-12-05T07:50:28,231205,c0501e,suma_devel1,lsvd,hdd,randwrite,128,4k,46900.0
2023-12-05T07:50:28,231205,c0501e,suma_devel1,lsvd,hdd,randread,1,4k,85.0
2023-12-05T07:50:28,231205,c0501e,suma_devel1,lsvd,hdd,randread,4,4k,433.0
2023-12-05T07:50:28,231205,c0501e,suma_devel1,lsvd,hdd,randread,16,4k,1821.0
2023-12-05T07:50:28,231205,c0501e,suma_devel1,lsvd,hdd,randread,32,4k,3190.0
2023-12-05T07:50:28,231205,c0501e,suma_devel1,lsvd,hdd,randread,64,4k,4462.0
2023-12-05T07:50:28,231205,c0501e,suma_devel1,lsvd,hdd,randread,128,4k,4731.0
2023-12-05T07:50:28,231205,c0501e,suma_devel1,lsvd,hdd,write,1,4k,6173.0
2023-12-05T07:50:28,231205,c0501e,suma_devel1,lsvd,hdd,write,4,4k,17500.0
2023-12-05T07:50:28,231205,c0501e,suma_devel1,lsvd,hdd,write,16,4k,40300.0
2023-12-05T07:50:28,231205,c0501e,suma_devel1,lsvd,hdd,write,32,4k,43000.0
2023-12-05T07:50:28,231205,c0501e,suma_devel1,lsvd,hdd,write,64,4k,48200.0
2023-12-05T07:50:28,231205,c0501e,suma_devel1,lsvd,hdd,write,128,4k,49700.0
2023-12-05T07:50:28,231205,c0501e,suma_devel1,lsvd,hdd,read,1,4k,4226.0
2023-12-05T07:50:28,231205,c0501e,suma_devel1,lsvd,hdd,read,4,4k,7196.0
2023-12-05T07:50:28,231205,c0501e,suma_devel1,lsvd,hdd,read,16,4k,8438.0
2023-12-05T07:50:28,231205,c0501e,suma_devel1,lsvd,hdd,read,32,4k,16100.000000000002
2023-12-05T07:50:28,231205,c0501e,suma_devel1,lsvd,hdd,read,64,4k,24100.0
2023-12-05T07:50:28,231205,c0501e,suma_devel1,lsvd,hdd,read,128,4k,25200.0
2023-12-05T07:50:28,231205,c0501e,suma_devel1,lsvd,hdd,read,64,16k,4113.0
2023-12-05T07:50:28,231205,c0501e,suma_devel1,lsvd,hdd,read,64,64k,2450.0
2023-12-05T07:50:28,231205,c0501e,suma_devel1,lsvd,hdd,write,64,16k,21800.0
2023-12-05T07:50:28,231205,c0501e,suma_devel1,lsvd,hdd,write,64,64k,6698.0
2023-12-05T07:50:28,231205,c0501e,suma_devel1,lsvd,hdd,randread,64,16k,1662.0
2023-12-05T07:50:28,231205,c0501e,suma_devel1,lsvd,hdd,randread,64,64k,558.0
2023-12-05T07:50:28,231205,c0501e,suma_devel1,lsvd,hdd,randwrite,64,16k,20700.0
2023-12-05T07:50:28,231205,c0501e,suma_devel1,lsvd,hdd,randwrite,64,64k,6751.0
